key,KEY CLASS,class,probability,age,(years),diagnosis,gestational,(yrs),culture,onset,(in,surgery,death,time,days,(months),diet,blood,tissue,sample,group,sampling,donor,day),birth),treatment,draw,maternal,cell,start,(y),(yr),(year),patient,epilepsy,experiment,(range),withdrawal,(days),ffpe,pig,years,"weeks,","days,",week,hours,old,day,76,3,68,65,na,66,67,28,56,2,8,19,61,54,57,5,49,39,64,69,58,53,30,17,59,26,73,48,38,24,55,43,11,71,78
average age,age,age,0.999999,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,1.051609607,0,0,0,1.047175306,1.046738572,0,0,0,0,0,1.036592681,0,1.036466359,0,0,0,0,1.02970297,0,0,0,0,0,0,0,1.024595081,0,0,0
age (postnatal day),age,age,0.999981,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025516403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025927809,0,0,0,0,0
donor's age,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028624192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,1.06864564,0,0,1.058823529,0,0,0,0,0,0,1.048590282,0,0,0,0,0,0,1.038443284,0,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,1.024595081,0,0,0
age_tx,age,age,0.999946,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,1.028380634,0,0,0,0,1.025355597,1.024595081,0,0,0
age at sample (months),age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,1.064312736,0,0,0,1.047508691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,1.051347229,0,0,1.047175306,0,1.043908472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024595081,0,0,0
agedx,age,age,0.999997,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell age,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025516403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age_years,age,age,0.999927,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age range,age,age,0.999999,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,1.06864564,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,1.026194145,0,0,0,0,0,0,0
patient age (yrs),age,age,1,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019390582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,1.048590282,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,1.035527082,0,0,0,0,0,1.026194145,0,0,0,0,0,0,0
age at blood sample collection,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052415211,0,1.047508691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,1.036592681,0,0,0,0,0,0,0,0,0,0,1.026194145,0,0,1.025355597,0,0,0,0
age-at-biopsy-years,age,age,0.999773,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036592681,1.036535859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subject age,age,age,0.999956,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051609607,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,1.036592681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of ipi (yr/mo),age,age,0.999855,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at sampling,age,age,0.999855,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025516403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mutant age,age,age,0.999855,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,1.031011693,0,0,0,0,1.026194145,0,0,0,0,0,0,0
wild-type (col-0) age,age,age,0.999979,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,1.031011693,0,0,0,0,1.026194145,0,0,0,0,0,0,0
in a diurnal environment. age,age,age,0.99962,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (month),age,age,0.999993,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0,0
age at diagonosis (years),age,age,0.999844,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median age,age,age,0.999951,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,1.031011693,0,0,0,0,0,0,0,0,0,0,0,0
age on study,age,age,0.999998,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,1.02970297,0,0,0,1.026194145,0,0,0,0,0,0
age at surgery (yrs),age,age,0.999989,3.381583576,0,0,0,1.097286028,0,0,0,1.053040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,1.036535859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020950434
donor age,age,age,0.999988,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028624192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0
recipient age,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,1.031011693,0,0,0,0,1.026194145,0,0,0,1.024595081,0,0,0
age at death,age,age,0.999994,3.381583576,0,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,1.041389882,0,1.038443284,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of patient,age,age,0.999966,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019390582,0,0,0,0,0,0,0,1.211468499,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0
age in 1986,age,age,0.999681,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,1.038443284,0,1.038443284,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,1.025927809,0,0,0,0,0
age at 2nd diagnosis,age,age,1,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,1.038443284,1.038443284,1.038443284,1.036592681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age(yrs.),age,age,0.999995,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,1.058823529,0,0,0,0,0,0,0,0,1.046738572,0,0,1.038443284,0,1.038443284,0,1.036535859,0,0,0,0,0,0,0,0,0,0,0,0,1.025355597,0,0,0,0
gallus gallus - age,age,age,0.999999,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025355597,0,0,0,0
age at excision (years),age,age,0.994199,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048590282,1.047175306,0,0,0,0,0,1.038443284,0,0,1.036466359,1.036466359,0,0,0,0,0,0,0,0,0,0,1.025355597,0,0,0,0
age(years),age,age,1,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051609607,0,0,0,1.048590282,0,1.046738572,0,1.041389882,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,1.025355597,0,0,0,0
age of human sera,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,1.048590282,0,1.046738572,0,0,1.038443284,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at dx,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,1.041389882,1.038443284,1.038443284,1.038443284,1.036592681,0,0,0,0,0,0,0,0,0,1.028380634,0,0,0,0,0,0,0,0
age (at diagnosis),age,age,0.999923,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,1.046738572,0,1.041389882,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean age,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,1.06864564,0,0,1.058823529,1.057427622,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,1.026194145,0,0,0,0,0,0
ageatrecruitment,age,age,0.999998,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,1.02970297,0,1.028380634,0,0,0,0,0,0,0,0
age at start of treatment,age,age,0.999605,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021806854,0,0,0,1.051058994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of plant,age,age,0.999771,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06864564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agedecade,age,age,0.999847,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020950434
age at death (in years),age,age,0.999999,3.381583576,0,0,0,0,0,0,1.035921205,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,1.038443284,1.038443284,0,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,1.025355597,0,0,0,0
age (yr-old),age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,1.051347229,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of blood draw,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052415211,0,0,0,0,0,0,0,0,1.020134228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,1.051609607,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age at time of resection,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,1.040103493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,1.038443284,1.038443284,0,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,1.022815804,0,0
patient age,age,age,0.999239,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019390582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,1.041389882,1.038443284,1.038443284,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at op,age,age,0.999998,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,1.052999418,0,0,1.051347229,0,0,0,0,0,1.041389882,0,0,1.038443284,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age(yrs),age,age,0.999949,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,1.036466359,0,0,0,1.031011693,0,0,1.028380634,0,0,0,0,0,0,0,0,0
age quit smoking,age,age,0.999996,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,1.052999418,0,0,0,0,1.048590282,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age@dx,age,age,0.999997,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ageatdiagnosis,age,age,0.999996,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,1.051347229,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age_diag,age,age,0.999385,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,1.051609607,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,1.020950434
ageofoperation,age,age,0.99994,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,1.038443284,0,1.038443284,0,0,1.036466359,0,0,0,0,0,0,0,0,1.026194145,0,0,0,0,0,0,0
age of diagnosis,age,age,1,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,1.038443284,1.038443284,1.036592681,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age [y],age,age,0.999997,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,1.052999418,0,1.051609607,0,0,0,0,0,0,1.041389882,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (yrs) at dasatinib start,age,age,0.99997,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051058994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,1.052999418,0,1.051609607,0,0,0,0,0,0,0,0,0,1.038443284,0,1.036535859,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age.at.surgery,age,age,0.985102,3.381583576,0,0,0,0,0,0,0,1.053040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,1.052999418,0,0,1.051347229,0,0,0,0,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at radiation,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.051609607,0,0,0,0,0,0,0,1.038443284,1.038443284,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age_at_diagnosis,age,age,0.998808,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,1.051609607,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,1.036466359,0,1.035527082,0,0,0,0,0,1.028380634,0,0,0,0,0,0,0,0
age at the time of surgery,age,age,0.947549,3.381583576,0,0,0,0,0,0,0,1.053040103,0,1.040103493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,1.058823529,0,0,0,0,1.051347229,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age at time of surgery,age,age,1,3.381583576,0,0,0,0,0,0,0,1.053040103,0,1.040103493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,1.058823529,0,0,0,0,1.051347229,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age.year,age,age,0.99999,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,1.051347229,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
ctl bone age,age,age,0.99998,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,0,0,0,1.058823529,1.057427622,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age at onset,age,age,0.999998,3.381583576,0,0,0,0,0,1.083893466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,0,0,0,0,1.057427622,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026194145,0,0,0,0,0,1.022815804,0
age-at-examination,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,0,0,0,0,0,0,0,1.046738572,0,0,1.038443284,0,1.038443284,0,0,0,1.036466359,0,0,0,0,0,0,0,1.026194145,0,0,0,0,0,0,0
age at primary diagnosis,age,age,0.999989,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,0,0,0,0,0,0,1.047175306,1.046738572,0,0,1.038443284,0,1.038443284,1.036592681,0,0,0,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at metastases,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,1.057427622,0,0,0,0,0,0,0,1.046738572,0,1.041389882,0,0,1.038443284,0,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age at diagnosis,age,age,0.999999,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,1.057427622,0,0,0,0,0,0,0,1.046738572,0,1.041389882,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,1.028380634,0,0,0,0,0,0,1.022815804,0
